index,x,y,connected,
14801,279.1904762,419.2857143,TRUE,
14802,281.6666667,417.6666667,TRUE,
14803,304.6666667,418.3333333,TRUE,
14804,307.625,419.375,TRUE,
14805,310.6666667,420.3333333,TRUE,
14806,317.5,417,FALSE,
14807,313.3333333,421.6666667,TRUE,
14808,318,417,FALSE,
14809,328.8,419.3,TRUE,
14810,330.25,418.875,TRUE,
14811,334,417,TRUE,
14812,349.5,419.5,TRUE,
14813,350.1052632,419.6315789,TRUE,
14814,370,419,TRUE,
14815,372.0689655,419.4137931,TRUE,
14816,375.5,419.5,TRUE,
14817,379.5,419.5,TRUE,
14818,383.5,419.5,TRUE,
14819,387.5,419.5,TRUE,
14820,391.1875,419.625,TRUE,
14821,393.25,420,TRUE,
14822,413.0625,419.5625,TRUE,
14823,414.3333333,420.1666667,TRUE,
14824,419.8571429,421.8571429,TRUE,
14825,423.7272727,421.5454545,TRUE,
14826,427.8,421.2,TRUE,
14827,431.9090909,420.5,TRUE,
14828,435,419.8333333,TRUE,
14829,439.8,419.2,TRUE,
14830,443.375,418.6875,TRUE,
14831,447.5,418,TRUE,
14832,451.3076923,417.6153846,TRUE,
14833,456.1111111,419.1111111,TRUE,
14834,458.8695652,418.7391304,TRUE,
14835,462.3333333,417.6666667,TRUE,
14836,469.5,417,TRUE,
14837,470.5,417,TRUE,
14838,477.125,419.25,TRUE,
14839,478.625,419.875,TRUE,
14840,483.5,422,TRUE,
14841,487.7142857,421.8571429,TRUE,
14842,489.75,421.75,TRUE,
14843,498,417.5,TRUE,
14844,500.2916667,419.5416667,TRUE,
14845,503.4545455,419.4242424,TRUE,
14846,507.125,418.625,TRUE,
14847,510,417.75,TRUE,
14848,518,417.5,TRUE,
14849,519,419.5,TRUE,
14850,537.2857143,421.1428571,TRUE,
14851,538.5,420.4285714,TRUE,
14852,550,418,TRUE,
14853,551.75,417.75,TRUE,
14854,555.5,417.5,TRUE,
14855,557.5,421.5,TRUE,
14856,558.5555556,419.7222222,TRUE,
14857,566,420,TRUE,
14858,568.1052632,420,TRUE,
14859,571,418.7222222,TRUE,
14860,573.25,418.25,TRUE,
14861,577.5,417.5,TRUE,
14862,579.5714286,419.8571429,TRUE,
14863,583.0625,420.875,TRUE,
14864,585,421,TRUE,
14865,593.5,422,TRUE,
14866,595.5,422,TRUE,
14867,599.2142857,419.8571429,TRUE,
14868,33.33333333,421.6666667,TRUE,
14869,35.78571429,423.4285714,TRUE,
14870,39.625,423.75,TRUE,
14871,43.5,423.5,TRUE,
14872,47.5,423.5,TRUE,
14873,51.5,423.5,TRUE,
14874,55.5,423.5,TRUE,
14875,59.5,423.5,TRUE,
14876,63.35294118,423.5588235,TRUE,
14877,67.2,424.35,TRUE,
14878,71.78125,423.6875,TRUE,
14879,75.5,423.5,TRUE,
14880,79.36363636,423.7272727,TRUE,
14881,83.61764706,423.6470588,TRUE,
14882,87.5,423.5,TRUE,
14883,91.5,423.5,TRUE,
14884,95.5,423.5,TRUE,
14885,98.92307692,422.9230769,TRUE,
14886,101.6666667,421.6666667,TRUE,
14887,113.0714286,422.7857143,TRUE,
14888,115.5757576,423.4545455,TRUE,
14889,119.3225806,423.516129,TRUE,
14890,123.25,422.45,TRUE,
14891,127.8666667,423.1333333,TRUE,
14892,131.5,423.5,TRUE,
14893,135,423.2068966,TRUE,
14894,137.6666667,421.6666667,TRUE,
14895,144.7647059,422.7647059,TRUE,
14896,147.5714286,423.4571429,TRUE,
14897,151.5,423.5,TRUE,
14898,155.5,423.5,TRUE,
14899,158.8928571,423.3571429,TRUE,
14900,161.3333333,421.3333333,TRUE,
14901,169.3333333,421.6666667,TRUE,
14902,169.8333333,421.6666667,TRUE,
14903,177.3333333,424,TRUE,
14904,178.7272727,423.5909091,TRUE,
14905,184,421.25,TRUE,
14906,185.5,426,TRUE,
14907,185.5,426,TRUE,
14908,193.6666667,425.6666667,TRUE,
14909,196.1578947,423.9473684,TRUE,
14910,199.6428571,422.8928571,TRUE,
14911,202.7142857,424.0952381,TRUE,
14912,205.3333333,425.6666667,TRUE,
14913,212.6666667,424.3333333,FALSE,
14914,213,424.5,FALSE,
14915,218.6666667,421.3333333,FALSE,
14916,220.6,425,TRUE,
14917,221.6666667,425.3333333,TRUE,
14918,228.65,423.8,TRUE,
14919,230.7826087,422.7826087,TRUE,
14920,235.8571429,422.7857143,TRUE,
14921,239.9642857,423.8214286,TRUE,
14922,243.4285714,423.4285714,TRUE,
14923,246.6666667,422.6666667,TRUE,
14924,252.1538462,421.8461538,TRUE,
14925,255.52,423.4,TRUE,
14926,258.4615385,425,TRUE,
14927,268.8,425.8,TRUE,
14928,272.3333333,423.9583333,TRUE,
14929,275.25,423.375,TRUE,
14930,277.5,423.1,TRUE,
14931,308.6666667,422.3333333,TRUE,
14932,311.625,423.375,TRUE,
14933,314.8181818,424.3636364,TRUE,
14934,317.5,425.5,TRUE,
14935,329.125,423.25,TRUE,
14936,329.7142857,423.7857143,TRUE,
14937,349.75,423,TRUE,
14938,350.7368421,423.4210526,TRUE,
14939,372.4,423.4,TRUE,
14940,375.5,423.5,TRUE,
14941,379.5,423.5,TRUE,
14942,383.5,423.5,TRUE,
14943,387.5,423.5,TRUE,
14944,391.5,423.5,TRUE,
14945,393.5,423.5,TRUE,
14946,400.5,426,TRUE,
14947,404.4285714,424.9285714,TRUE,
14948,407.3181818,424.3636364,TRUE,
14949,411.92,423.52,TRUE,
14950,415.2068966,423.4827586,TRUE,
14951,419.5,422.8333333,TRUE,
14952,423.5,422.1666667,TRUE,
14953,427.2,421.8,TRUE,
14954,431.6923077,421.6153846,TRUE,
14955,435.25,423.3,TRUE,
14956,437,425,TRUE,
14957,456.8947368,423.3684211,TRUE,
14958,457.6153846,423.6153846,TRUE,
14959,465.3333333,425.6666667,TRUE,
14960,467.6666667,425.6666667,TRUE,
14961,469.8,425.6,TRUE,
14962,477.5,423.5,TRUE,
14963,479.3823529,423.6470588,TRUE,
14964,483.5,424,TRUE,
14965,487.1851852,423.8148148,TRUE,
14966,489.375,423.125,TRUE,
14967,500.4,423.15,TRUE,
14968,502.75,422.125,TRUE,
14969,506,421,TRUE,
14970,513,426,TRUE,
14971,515.5,426,TRUE,
14972,519.6666667,424.0666667,TRUE,
14973,523.6666667,424.8888889,TRUE,
14974,527,424.25,TRUE,
14975,531.5,423.5,TRUE,
14976,536.1,422.3,TRUE,
14977,538.8666667,422.8,TRUE,
14978,557.75,423,TRUE,
14979,559.0869565,423.5217391,TRUE,
14980,561,425,TRUE,
14981,567.7142857,421.4285714,TRUE,
14982,569,426,TRUE,
14983,569,421.5,TRUE,
14984,572.2352941,424.7647059,TRUE,
14985,575.4285714,424.0952381,TRUE,
14986,579.8666667,423.4666667,TRUE,
14987,583.3529412,423.6176471,TRUE,
14988,587.3076923,424.2692308,TRUE,
14989,593.5,422,TRUE,
14990,590.7777778,424.6111111,TRUE,
14991,595.5,422,TRUE,
14992,593,425.5,TRUE,
14993,599.3,422.8,TRUE,
14994,29.33333333,429.3333333,TRUE,
14995,32,428.7368421,TRUE,
14996,35.6969697,427.6969697,TRUE,
14997,39.5,427.5,TRUE,
14998,43.5,427.5,TRUE,
14999,47.5,427.5,TRUE,
15000,51.5,427.5,TRUE,
15001,55.5,427.5,TRUE,
15002,59.5,427.5,TRUE,
15003,63.5,427.5,TRUE,
15004,67.51428571,427.5714286,TRUE,
15005,71.5,427.5,TRUE,
15006,75.5,427.5,TRUE,
15007,79.5,427.5,TRUE,
15008,83.5,427.5,TRUE,
15009,87.5,427.5,TRUE,
15010,91.5,427.5,TRUE,
15011,95.5,427.5,TRUE,
15012,97.9375,427.75,TRUE,
15013,104.75,429.375,TRUE,
15014,105.6666667,429.3333333,TRUE,
15015,113.1666667,428.4166667,TRUE,
15016,115.7272727,427.6363636,TRUE,
15017,119.3529412,427.6176471,TRUE,
15018,122.4375,428.5625,TRUE,
15019,128.55,427.75,TRUE,
15020,131.5,427.5,TRUE,
15021,134.7692308,427.7692308,TRUE,
15022,137.3333333,429.6666667,TRUE,
15023,141.6666667,429.6666667,TRUE,
15024,144.3333333,428.3333333,TRUE,
15025,147.5714286,427.5714286,TRUE,
15026,151.5,427.5,TRUE,
15027,155.5,427.5,TRUE,
15028,159.0666667,427.5,TRUE,
15029,162,427.8888889,TRUE,
15030,173,429.1111111,TRUE,
15031,176,427.9285714,TRUE,
15032,179.3030303,427.6969697,TRUE,
15033,183.5555556,428.2222222,TRUE,
15034,186.9047619,428.5238095,TRUE,
15035,192.1818182,428.3636364,TRUE,
15036,194.2941176,427,TRUE,
15037,201.75,425.75,TRUE,
15038,204.1363636,426.8636364,TRUE,
15039,206.6666667,428.3333333,TRUE,
15040,209.3333333,429.6666667,TRUE,
15041,216.8333333,428.75,TRUE,
15042,219.8666667,427.8666667,TRUE,
15043,223.3,427.9333333,TRUE,
15044,227.5,427.5,TRUE,
15045,229.6,426.8,TRUE,
15046,233.6666667,429.6666667,TRUE,
15047,236.3888889,428.5555556,TRUE,
15048,239.5757576,427.5454545,TRUE,
15049,242.6818182,426.7727273,TRUE,
15050,245.3333333,425.3333333,TRUE,
15051,257,426,TRUE,
15052,259.5769231,427.3461538,TRUE,
15053,263.1176471,428.8823529,TRUE,
15054,268,428.1153846,TRUE,
15055,271.2068966,427.2068966,TRUE,
15056,275,426,TRUE,
15057,279.2727273,427.7272727,TRUE,
15058,281.3333333,429.6666667,TRUE,
15059,312.6666667,426.3333333,TRUE,
15060,315.6969697,427.3030303,TRUE,
15061,318.7916667,428.125,TRUE,
15062,321.25,429.25,TRUE,
15063,329.5454545,427.2727273,TRUE,
15064,330.0588235,427.3529412,TRUE,
15065,350,426.5,TRUE,
15066,351.4210526,427.5263158,TRUE,
15067,353,429,TRUE,
15068,368.5,430,TRUE,
15069,372.375,427.625,TRUE,
15070,375.5,427.5,TRUE,
15071,379.5,427.5,TRUE,
15072,383.3823529,427.3529412,TRUE,
15073,387.3333333,426.7777778,TRUE,
15074,391.7857143,426.9285714,TRUE,
15075,394.3684211,427.6315789,TRUE,
15076,399.6666667,426.5555556,TRUE,
15077,403.7272727,425.9090909,TRUE,
15078,407.1,425.4,TRUE,
15079,412.5,426,TRUE,
15080,415.3913043,427.3913043,TRUE,
15081,417,428,TRUE,
15082,436.2631579,427.5789474,TRUE,
15083,438.3333333,428.3333333,TRUE,
15084,445.2,427.6,FALSE,
15085,442,429,TRUE,
15086,448.1052632,428.0526316,FALSE,
15087,449.7,428.4,FALSE,
15088,457.2,427.2,TRUE,
15089,457.9411765,427.5882353,TRUE,
15090,465.625,427.25,TRUE,
15091,467.8,427.6,TRUE,
15092,469.9411765,427.6470588,TRUE,
15093,477.6666667,427,TRUE,
15094,479.5,427.2,TRUE,
15095,482.8235294,426.2941176,TRUE,
15096,487,425.5,TRUE,
15097,489,425.5,TRUE,
15098,500.5714286,427.7142857,TRUE,
15099,502.4545455,428.0909091,TRUE,
15100,507.5,427.5,TRUE,
15101,512,426.6666667,TRUE,
15102,515,426.25,TRUE,
15103,520.125,427.0625,TRUE,
15104,522.3636364,426.3636364,TRUE,
15105,525.5,425,TRUE,
15106,536.7142857,428.6428571,TRUE,
15107,539,428.1818182,TRUE,
15108,541,429,TRUE,
15109,545.5,430,TRUE,
15110,547.8571429,429.8571429,TRUE,
15111,551.25,429.375,TRUE,
15112,556.6,428.4,TRUE,
15113,559.4137931,427.6551724,TRUE,
15114,562.6666667,427.4666667,TRUE,
15115,567.25,426.75,TRUE,
15116,571.9,425.6,TRUE,
15117,575,425.25,TRUE,
15118,580.5714286,427.1428571,TRUE,
15119,583.5,427.5,TRUE,
15120,587.5,427.5,TRUE,
15121,591.1875,427.625,TRUE,
15122,594.875,428.75,TRUE,
15123,599,428.4615385,TRUE,
15124,13.2,433.6,TRUE,
15125,15.625,433.0625,TRUE,
15126,19.5,433.2857143,TRUE,
15127,23.85,432.75,TRUE,
15128,27.79310345,432,TRUE,
15129,31.5,431.5,TRUE,
15130,35.5,431.5,TRUE,
15131,39.5,431.5,TRUE,
15132,43.5,431.5,TRUE,
15133,47.5,431.5,TRUE,
15134,51.5,431.5,TRUE,
15135,55.5,431.5,TRUE,
15136,59.5,431.5,TRUE,
15137,63.5,431.5,TRUE,
15138,67.5,431.5,TRUE,
15139,71.5,431.5,TRUE,
15140,75.5,431.5,TRUE,
15141,79.5,431.5,TRUE,
15142,83.5,431.5,TRUE,
15143,87.5,431.5,TRUE,
15144,91.5,431.5,TRUE,
15145,95.5,431.5,TRUE,
15146,99.22580645,431.8387097,TRUE,
15147,103.7741935,431.8387097,TRUE,
15148,107.2068966,432,TRUE,
15149,111.5,431.5,TRUE,
15150,115.7741935,431.1612903,TRUE,
15151,119.5,431.5,TRUE,
15152,123.3823529,431.6470588,TRUE,
15153,127.6363636,431.7272727,TRUE,
15154,131.5,431.5,TRUE,
15155,135.4285714,431.5714286,TRUE,
15156,139.5,431.9333333,TRUE,
15157,143.5714286,431.5714286,TRUE,
15158,147.5,431.5,TRUE,
15159,151.5,431.5,TRUE,
15160,155.5,431.5,TRUE,
15161,158.2631579,431.0526316,TRUE,
15162,163.5,429,TRUE,
15163,169.4285714,433,TRUE,
15164,171.9655172,431.862069,TRUE,
15165,175.5,431.5,TRUE,
15166,179.5,431.5,TRUE,
15167,183.5,431.5,TRUE,
15168,187.4285714,431.4285714,TRUE,
15169,191.5454545,431.2727273,TRUE,
15170,194.3157895,432.1052632,TRUE,
15171,205.25,429.25,TRUE,
15172,208.2083333,431.25,TRUE,
15173,211.16,432.28,TRUE,
15174,215.8666667,431.8666667,TRUE,
15175,219.5,431.5,TRUE,
15176,223.5,431.5,TRUE,
15177,227.0666667,431.7,TRUE,
15178,232.0434783,432.3478261,TRUE,
15179,235.5714286,431.5714286,TRUE,
15180,238.6363636,430.8181818,TRUE,
15181,241.75,429.25,TRUE,
15182,261,430,TRUE,
15183,263.8387097,431.2258065,TRUE,
15184,267.21875,431.3125,TRUE,
15185,270,430,TRUE,
15186,281.2,431.5,TRUE,
15187,282,431.5454545,TRUE,
15188,316.6666667,430.3333333,TRUE,
15189,319.625,431.375,TRUE,
15190,322.6666667,432.3333333,TRUE,
15191,329.8,430.2,TRUE,
15192,325.3333333,433.6666667,TRUE,
15193,330.8666667,431.3333333,TRUE,
15194,344.5,434,TRUE,
15195,348.2222222,433.5555556,TRUE,
15196,351.7692308,432,TRUE,
15197,355,432.5,TRUE,
15198,359.625,432.3125,TRUE,
15199,363.3529412,431.9411765,TRUE,
15200,367.5882353,431.2352941,TRUE,
15201,372,431.2307692,TRUE,
15202,375,430.88,TRUE,
15203,379.2142857,429.7142857,TRUE,
15204,383.3571429,430.2857143,TRUE,
15205,386,429,TRUE,
15206,393.6666667,431,TRUE,
15207,394.4117647,431.4705882,TRUE,
15208,405,431.5,FALSE,
15209,405,431.5,FALSE,
15210,416.1818182,431.5909091,TRUE,
15211,417.3333333,432,TRUE,
15212,436.8947368,431.3684211,TRUE,
15213,438.25,430.875,TRUE,
15214,442,429,TRUE,
15215,449.2,430.3,FALSE,
15216,449.8,430.5,FALSE,
15217,457.5454545,431.2727273,TRUE,
15218,458.1666667,431.5,TRUE,
15219,466,431.5,TRUE,
15220,468,431.5,TRUE,
15221,470.3333333,431.6666667,TRUE,
15222,477.8333333,431.1666667,TRUE,
15223,479.7407407,431.5925926,TRUE,
15224,481.3333333,432,TRUE,
15225,497.5,434,TRUE,
15226,500.5,432,TRUE,
15227,501.4,431.7,TRUE,
15228,517.5,433.5,TRUE,
15229,519.952381,432.3333333,TRUE,
15230,522.5714286,432.6428571,TRUE,
15231,527.5,433.5,TRUE,
15232,531.4444444,432.7777778,TRUE,
15233,536,430.7894737,TRUE,
15234,539.6153846,431.0384615,TRUE,
15235,542.6875,431.4375,TRUE,
15236,547.3,430.2,TRUE,
15237,551.25,429.375,TRUE,
15238,556.6666667,430.8333333,TRUE,
15239,559.3529412,431.6176471,TRUE,
15240,561.5454545,432,TRUE,
15241,569.5,433,TRUE,
15242,570.75,432.75,TRUE,
15243,576.5,431,TRUE,
15244,573.5,432,TRUE,
15245,580.6666667,431.1666667,TRUE,
15246,583.5,431.5,TRUE,
15247,587.5,431.5,TRUE,
15248,591.5,431.5,TRUE,
15249,595.5,431.5,TRUE,
15250,598.3,431.1,TRUE,
15251,9.333333333,437.3333333,TRUE,
15252,12.07692308,436.0769231,TRUE,
15253,15.5,435.5,TRUE,
15254,19.5,435.5,TRUE,
15255,23.5,435.5,TRUE,
15256,27.5,435.5,TRUE,
15257,31.36363636,435.2727273,TRUE,
15258,35.63636364,435.2727273,TRUE,
15259,39.5,435.5,TRUE,
15260,43.5,435.5,TRUE,
15261,47.5,435.5,TRUE,
15262,51.5,435.5,TRUE,
15263,55.5,435.5,TRUE,
15264,59.5,435.5,TRUE,
15265,63.5,435.5,TRUE,
15266,67.5,435.5,TRUE,
15267,71.5,435.5,TRUE,
15268,75.5,435.5,TRUE,
15269,79.5,435.5,TRUE,
15270,83.5,435.5,TRUE,
15271,87.5,435.5,TRUE,
15272,91.5,435.5,TRUE,
15273,95.5,435.5,TRUE,
15274,99.5,435.5,TRUE,
15275,103.5,435.5,TRUE,
15276,107.1612903,435.2258065,TRUE,
15277,110,434,TRUE,
15278,117,434,TRUE,
15279,119.8666667,435.1333333,TRUE,
15280,123.5,435.5,TRUE,
15281,127.5,435.5,TRUE,
15282,131.5,435.5,TRUE,
15283,135.5,435.5,TRUE,
15284,139.5,435.5,TRUE,
15285,143.5,435.5,TRUE,
15286,147.5,435.5,TRUE,
15287,151.5,435.5,TRUE,
15288,155.3,435.0666667,TRUE,
15289,159.1304348,435.8695652,TRUE,
15290,163.6923077,437.1538462,TRUE,
15291,168,436.037037,TRUE,
15292,171.5,435.5,TRUE,
15293,175.5,435.5,TRUE,
15294,179.5,435.5,TRUE,
15295,183.4285714,435.4285714,TRUE,
15296,186.6666667,434.6666667,TRUE,
15297,191.9,433.5,TRUE,
15298,195,434.4,TRUE,
15299,205.6666667,435.6666667,TRUE,
15300,207.7272727,434.2727273,TRUE,
15301,209.6666667,437.6666667,TRUE,
15302,211.8387097,435.4516129,TRUE,
15303,215.5,435.5,TRUE,
15304,219.5,435.5,TRUE,
15305,223.5,435.5,TRUE,
15306,226.8461538,435.1153846,TRUE,
15307,232.2105263,434.4210526,TRUE,
15308,235.6470588,435.3823529,TRUE,
15309,238.2105263,435.9473684,TRUE,
15310,261,437,TRUE,
15311,263.5769231,435.4230769,TRUE,
15312,267.5714286,435.3571429,TRUE,
15313,270.3333333,436.6666667,TRUE,
15314,277.5,437,TRUE,
15315,279.2727273,435.2727273,TRUE,
15316,281.3333333,433.3333333,TRUE,
15317,320.6666667,434.3333333,TRUE,
15318,323.6451613,435.2903226,TRUE,
15319,327.16,436.28,TRUE,
15320,331.44,436.2,TRUE,
15321,335.5,436.5,TRUE,
15322,339.3529412,435.9411765,TRUE,
15323,343.5882353,435.2352941,TRUE,
15324,347.5,434.5,TRUE,
15325,351.9230769,434.9230769,TRUE,
15326,354.5555556,434.6111111,TRUE,
15327,359.1428571,433.1428571,TRUE,
15328,363,433,TRUE,
15329,373.3846154,435.3076923,TRUE,
15330,373.9411765,435.6470588,TRUE,
15331,384,434,TRUE,
15332,385,437,FALSE,
15333,385,437,FALSE,
15334,394,434.5,TRUE,
15335,395.125,435.25,TRUE,
15336,406,437,TRUE,
15337,406,437,TRUE,
15338,412.5,438,TRUE,
15339,416.2692308,435.6923077,TRUE,
15340,417.6153846,435.6923077,TRUE,
15341,437.2,435.2,TRUE,
15342,437.875,435.75,TRUE,
15343,450,437.5,FALSE,
15344,450,437.5,FALSE,
15345,457.8571429,435.1428571,TRUE,
15346,458.8333333,435.5,TRUE,
15347,466,435.5,TRUE,
15348,467.5833333,435.3333333,TRUE,
15349,470.625,433.375,TRUE,
15350,469,437.5,TRUE,
15351,480.4,435.4,TRUE,
15352,481.5,435.5,TRUE,
15353,497.5,434,TRUE,
15354,500.6111111,435.4444444,TRUE,
15355,502.3888889,436.1111111,TRUE,
15356,508,436.6666667,TRUE,
15357,510.9,436.6,TRUE,
15358,517.5,434,TRUE,
15359,519.8571429,434.4285714,TRUE,
15360,522.8,434.8,TRUE,
15361,527.5,433.5,TRUE,
15362,530.6666667,433.1666667,TRUE,
15363,541.4545455,435.0909091,TRUE,
15364,541.7272727,435.3636364,TRUE,
15365,547,438,FALSE,
15366,553.6666667,437.6666667,TRUE,
15367,557.5,434.5,TRUE,
15368,554.2,437.6,TRUE,
15369,559.6923077,434.7307692,TRUE,
15370,561.9230769,435.3076923,TRUE,
15371,568.9375,436.0625,TRUE,
15372,571.0357143,435.9642857,TRUE,
15373,574.9375,436.8125,TRUE,
15374,581.125,435.75,TRUE,
15375,577,437.5,TRUE,
15376,583.5,435.5,TRUE,
15377,587.5,435.5,TRUE,
15378,591.5,435.5,TRUE,
15379,594.9259259,435.037037,TRUE,
15380,597.4,433.8,TRUE,
15381,3.789473684,440.8421053,TRUE,
15382,7.793103448,440,TRUE,
15383,11.5,439.5,TRUE,
15384,15.5,439.5,TRUE,
15385,19.5,439.5,TRUE,
15386,23.42857143,439.4285714,TRUE,
15387,26.81818182,438.6363636,TRUE,
15388,31,437.3333333,TRUE,
15389,36.625,438.5,TRUE,
15390,39.64705882,439.3823529,TRUE,
15391,43.5,439.5,TRUE,
15392,47.5,439.5,TRUE,
15393,51.5,439.5,TRUE,
15394,55.5,439.5,TRUE,
15395,59.5,439.5,TRUE,
15396,63.5,439.5,TRUE,
15397,67.5,439.5,TRUE,
15398,71.5,439.5,TRUE,
15399,75.5,439.5,TRUE,
15400,79.5,439.5,TRUE,
15401,83.5,439.5,TRUE,
15402,87.5,439.5,TRUE,
15403,91.5,439.5,TRUE,
15404,95.5,439.5,TRUE,
15405,99.5,439.5,TRUE,
15406,103.5,439.5,TRUE,
15407,107.25,439.75,TRUE,
15408,110.4285714,440.8571429,TRUE,
15409,121,438,TRUE,
15410,123.8666667,439.1333333,TRUE,
15411,127.5,439.5,TRUE,
15412,131.5,439.5,TRUE,
15413,135.5,439.5,TRUE,
15414,139.5,439.5,TRUE,
15415,143.5,439.5,TRUE,
15416,147.5,439.5,TRUE,
15417,150.9230769,438.9230769,TRUE,
15418,153.6666667,437.6666667,TRUE,
15419,160.6666667,438.3333333,TRUE,
15420,163.7096774,439.4516129,TRUE,
15421,167.5,439.5,TRUE,
15422,171.5,439.5,TRUE,
15423,175.5,439.5,TRUE,
15424,179.5,439.5,TRUE,
15425,183.3529412,439.5588235,TRUE,
15426,185.8461538,440.1538462,TRUE,
15427,197.3333333,438.6666667,FALSE,
15428,197.3333333,438.6666667,FALSE,
15429,209,440.0625,TRUE,
15430,211.5714286,439.5714286,TRUE,
15431,215.5,439.5,TRUE,
15432,219.5,439.5,TRUE,
15433,223.5,439.5,TRUE,
15434,227.1333333,439.8666667,TRUE,
15435,231.7826087,440.4347826,TRUE,
15436,235.6470588,439.6176471,TRUE,
15437,239.1612903,439.7741935,TRUE,
15438,242,441,TRUE,
15439,256.5833333,441.0833333,TRUE,
15440,259.5,439.5,TRUE,
15441,262,438,TRUE,
15442,269,438,TRUE,
15443,271.6666667,439.3333333,TRUE,
15444,277.3333333,437.3333333,TRUE,
15445,274.375,440.4375,TRUE,
15446,277.3333333,437.3333333,TRUE,
15447,324.7272727,437.9090909,TRUE,
15448,327.8666667,439.1333333,TRUE,
15449,331.3529412,439.5,TRUE,
15450,334.375,438.9375,TRUE,
15451,339,437,TRUE,
15452,353.1428571,439.3571429,TRUE,
15453,353.4545455,439.7272727,TRUE,
15454,373.6666667,439,TRUE,
15455,374.3125,439.375,TRUE,
15456,385,439,FALSE,
15457,385,439,FALSE,
15458,395.875,439.75,TRUE,
15459,397,440.5,TRUE,
15460,406,438,TRUE,
15461,407.6923077,439.4615385,TRUE,
15462,411.5,438.8333333,TRUE,
15463,416.2083333,439.0416667,TRUE,
15464,417.875,439.5,TRUE,
15465,437.6666667,439,TRUE,
15466,438.4117647,439.4705882,TRUE,
15467,449.8,438.6,FALSE,
15468,450.1428571,438.8571429,FALSE,
15469,458,438,TRUE,
15470,459.5,439.5,TRUE,
15471,466,438,TRUE,
15472,461,441,TRUE,
15473,467.7142857,439.2857143,TRUE,
15474,469,439.5,TRUE,
15475,473.5,442,TRUE,
15476,475.5,442,TRUE,
15477,480.4347826,439.6521739,TRUE,
15478,482.7142857,440.1904762,TRUE,
15479,487.5,440.6666667,TRUE,
15480,491.3,439.9,TRUE,
15481,495.1428571,439.1428571,TRUE,
15482,501.2222222,438.4444444,TRUE,
15483,497.5,439,TRUE,
15484,502.8823529,438.5882353,TRUE,
15485,507.5,437,TRUE,
15486,511,437.5,TRUE,
15487,513,441.5,TRUE,
15488,513,441.5,TRUE,
15489,522,438,TRUE,
15490,522.625,439.25,TRUE,
15491,542,438.5,TRUE,
15492,541,442,TRUE,
15493,542.3636364,439.8181818,TRUE,
15494,547,438,FALSE,
15495,553.5454545,439.7272727,TRUE,
15496,554.826087,440.1304348,TRUE,
15497,560.125,440.75,TRUE,
15498,563.4583333,439.7916667,TRUE,
15499,567.6086957,439.0434783,TRUE,
15500,571.64,438.68,TRUE,
15501,575.0434783,439.2608696,TRUE,
15502,577,437.5,TRUE,
15503,581.2,439.2,TRUE,
15504,577.5,442,TRUE,
15505,583.5,439.5,TRUE,
15506,587.5,439.5,TRUE,
15507,591.0344828,439.137931,TRUE,
15508,593.75,438,TRUE,
15509,3.5,443.5,TRUE,
15510,7.5,443.5,TRUE,
15511,11.5,443.5,TRUE,
15512,15.5,443.5,TRUE,
15513,19.42857143,443.4285714,TRUE,
15514,22.66666667,442.6666667,TRUE,
15515,25.33333333,441.3333333,TRUE,
15516,36.75,444.4375,TRUE,
15517,39.64705882,443.6176471,TRUE,
15518,43.5,443.5,TRUE,
15519,47.5,443.5,TRUE,
15520,51.5,443.5,TRUE,
15521,55.5,443.5,TRUE,
15522,59.5,443.5,TRUE,
15523,63.5,443.5,TRUE,
15524,67.5,443.5,TRUE,
15525,71.5,443.5,TRUE,
15526,75.5,443.5,TRUE,
15527,79.5,443.5,TRUE,
15528,83.5,443.5,TRUE,
15529,87.5,443.5,TRUE,
15530,91.5,443.5,TRUE,
15531,95.5,443.5,TRUE,
15532,99.5,443.5,TRUE,
15533,103.5,443.5,TRUE,
15534,107.5,443.5,TRUE,
15535,111.3030303,443.6969697,TRUE,
15536,114.1428571,444.5714286,TRUE,
15537,125.1538462,442.8461538,TRUE,
15538,127.6470588,443.4411765,TRUE,
15539,131.5,443.5,TRUE,
15540,135.5,443.5,TRUE,
15541,139.5,443.5,TRUE,
15542,143.5,443.5,TRUE,
15543,146.9259259,443.037037,TRUE,
15544,149.6666667,441.6666667,TRUE,
15545,161.5,444.6666667,TRUE,
15546,163.9666667,443.6,TRUE,
15547,167.5,443.5,TRUE,
15548,171.5,443.5,TRUE,
15549,175.5,443.5,TRUE,
15550,179.5,443.5,TRUE,
15551,183.5,443.5,TRUE,
15552,186.4090909,443.7272727,TRUE,
15553,204.75,444.8333333,TRUE,
15554,207.8666667,443.8666667,TRUE,
15555,211.5,443.5,TRUE,
15556,215.5,443.5,TRUE,
15557,219.5,443.5,TRUE,
15558,223.5,443.5,TRUE,
15559,227.5,443.5,TRUE,
15560,231.5,443.5,TRUE,
15561,235.4285714,443.4285714,TRUE,
15562,239.3571429,442.8928571,TRUE,
15563,243.3333333,443.6666667,TRUE,
15564,246,445,TRUE,
15565,253.0909091,444.7272727,TRUE,
15566,255.6551724,443.4827586,TRUE,
15567,258.1875,443.1875,TRUE,
15568,273,442,TRUE,
15569,275.6538462,443.4230769,TRUE,
15570,278.3333333,444.6666667,TRUE,
15571,329.1333333,443.0666667,TRUE,
